id,path,name,position,language,loc,words,keywords/global.json,keywords/nonlocal.json,keywords/globals.json,keywords/locals.json,keywords/inspect.json,keywords/import.json,keywords/from_import.json,keywords/builtins.json,loop_statements,loop_nestings,if_statements,if_nestings,functions_calls,function_calls_nestings,params,param_kw_match,return_kw_match,parse_error
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_unit_prop.py.functions/449-5,test_prop_TypesFactory,449:5,python,28,100,0,0,0,0,0,0,1,0,0,0,0,0,17,4,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/icalendar/tests/test_unit_prop.py.functions/481-5,test_vDDDLists_timezone,481:5,python,17,72,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,none
131456820,projects/0/131456820-38f3ef49faa877be2213113f6dbc4d9883558c13/ornitorrincco-CodeMaker-38f3ef4/AppTestEnv/Lib/site-packages/setuptools/package_index.py.functions/679-5,gen_setup,679:5,python,40,152,0,0,0,0,0,0,1,0,0,0,3,3,15,2,0,0,0,none
447328623,projects/0/447328623-94920370bd921c7847bffcf25809bfbcb4c1ea49/xyjiang970-covid_dashboard-9492037/streamlit_app.py.functions/259-1,city_overview_graph,259:1,python,39,125,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,none
447328623,projects/0/447328623-94920370bd921c7847bffcf25809bfbcb4c1ea49/xyjiang970-covid_dashboard-9492037/streamlit_app.py.functions/371-1,show_boro_breakdown,371:1,python,53,205,1,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,none
447328623,projects/0/447328623-94920370bd921c7847bffcf25809bfbcb4c1ea49/xyjiang970-covid_dashboard-9492037/streamlit_app.py.functions/474-1,ny_overview_graph,474:1,python,43,125,1,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/template/defaulttags.py.functions/92-5,render,92:5,python,6,29,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/template/defaulttags.py.functions/390-5,render,390:5,python,3,17,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/template/defaulttags.py.functions/420-5,render,420:5,python,31,91,0,0,0,0,0,0,1,0,0,0,3,2,7,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/contrib/auth/management/__init__.py.functions/112-1,get_default_username,112:1,python,42,115,0,0,0,0,0,0,1,0,0,0,2,1,9,5,0,0,0,none
396235571,projects/0/396235571-3aea041444d4b9056cb68f837079b2857878d187/DK-Oh-95-Algorithm_study-3aea041/Algorithm study/SWEA/learn/2. Programming Intermediate/5. 파이썬 SW문제해결 기본-Stack2/7차시_배열 최소 합.py.functions/1-1,n_queen,1:1,python,23,45,1,0,0,0,0,0,0,0,1,1,4,2,2,1,0,0,0,none
19737918,projects/0/19737918-d9e815bcf65ba23f30b10331d142da3c20ced35e/maremaremare-nashaletopis-d9e815b/nashaletopis/stories/views.py.functions/112-5,send_email,112:5,python,10,67,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/290-1,run,290:1,python,46,207,1,0,0,0,0,0,0,0,4,1,4,1,27,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/337-1,handleError,337:1,python,7,18,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/359-5,receiveError,359:5,python,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/363-5,sendDisconnect,363:5,python,4,26,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/368-5,receiveDebug,368:5,python,4,20,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/conch/scripts/tkconch.py.functions/577-5,request_exit_status,577:5,python,4,19,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/db/models/fields/__init__.py.functions/342-5,get_col,342:5,python,8,37,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/db/models/fields/__init__.py.functions/352-5,cached_col,352:5,python,3,17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/db/models/fields/__init__.py.functions/1568-5,format_number,1568:5,python,13,33,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/testing/setup.py.functions/5-1,configuration,5:1,python,7,24,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/23-1,get_include,23:1,python,28,84,0,0,0,0,0,2,0,0,0,0,1,1,4,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/365-1,_makenamedict,365:1,python,18,67,0,0,1,1,0,0,0,0,2,2,3,2,9,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/437-1,info,437:1,python,203,658,1,0,0,0,0,2,0,0,2,1,21,3,81,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/643-1,source,643:1,python,46,197,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/702-1,lookfor,702:1,python,127,425,0,0,0,0,0,1,0,0,3,2,7,1,38,4,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/830-1,_lookfor_generate_cache,830:1,python,139,381,1,0,0,0,0,1,2,0,6,3,13,3,35,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/970-1,_getmembers,970:1,python,8,28,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/1044-5,visitUnaryOp,1044:5,python,8,37,0,0,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/lib/utils.py.functions/1067-1,safe_eval,1067:1,python,47,115,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/contrib/auth/__init__.py.functions/133-1,logout,133:1,python,23,72,0,0,0,0,0,0,1,0,0,0,3,1,7,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/contrib/auth/__init__.py.functions/172-1,get_user,172:1,python,28,83,0,0,0,0,0,0,1,0,0,0,3,3,9,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/serial/tools/miniterm.py.functions/704-1,main,704:1,python,216,670,0,0,0,0,0,1,0,0,1,1,16,3,68,4,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/bnb/Lib/site-packages/future/backports/email/message.py.functions/143-5,as_string,143:5,python,14,77,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,none
21383773,projects/0/21383773-4964b932649bd43d27507aa6b0289c6627e4ceff/EUDAT-B2SAFE-B2SAFE-DPM-4964b93/web/build/cgi/generateDS-2.12b/site.py.functions/1-1,__boot,1:1,python,70,192,0,0,0,0,0,1,0,0,3,1,7,2,21,2,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/django/contrib/admin/helpers.py.functions/186-5,contents,186:5,python,25,101,0,0,0,0,0,0,2,0,0,0,4,3,13,3,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/django/contrib/admin/helpers.py.functions/284-5,original_content_type_id,284:5,python,13,60,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/django/contrib/admin/helpers.py.functions/324-5,deletion_field,324:5,python,3,15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/django/contrib/admin/helpers.py.functions/328-5,ordering_field,328:5,python,3,15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/bnb/Lib/site-packages/win32com/test/testPyComTest.py.functions/377-1,TestDynamic,377:1,python,30,92,0,0,0,0,0,1,0,0,0,0,1,1,11,1,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/bnb/Lib/site-packages/win32com/test/testPyComTest.py.functions/409-1,TestGenerated,409:1,python,96,335,0,0,0,0,0,0,2,0,0,0,3,1,67,3,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/bnb/Lib/site-packages/win32com/test/testPyComTest.py.functions/579-1,TestCounter,579:1,python,62,228,0,0,0,0,0,1,0,0,3,1,11,2,28,2,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/mail/imap4.py.functions/1705-5,__cbManualSearch,1705:5,python,54,218,0,0,0,0,0,0,1,0,1,1,5,2,16,3,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/mail/imap4.py.functions/3097-5,_getContextFactory,3097:5,python,11,33,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/mail/imap4.py.functions/5727-1,iterateInReactor,5727:1,python,28,109,0,0,0,0,0,0,1,0,0,0,1,1,8,1,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/Splunk_TA_censys/bin/splunk_ta_censys/aob_py3/jinja2/bccache.py.functions/261-5,clear,261:5,python,12,29,0,0,0,0,0,0,1,0,1,1,0,0,4,2,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/PIL/TiffImagePlugin.py.functions/624-5,_register_loader,624:5,python,10,31,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/air/Lib/site-packages/PIL/TiffImagePlugin.py.functions/642-5,_register_basic,642:5,python,15,49,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/censys/src/main/resources/splunk/lib/pygments/lexers/arturo.py.functions/41-5,handle_annotated_strings,41:5,python,33,112,0,0,0,0,0,0,1,0,0,0,2,1,17,3,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/numpy/ma/tests/test_regression.py.functions/20-5,test_mem_masked_where,20:5,python,7,26,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,none
299934802,projects/0/299934802-a2efc3ea36f0aa312ff815ca72b849946e15e10c/mariatsalakou-libsemigroups_pybind11-a2efc3e/tests/fpsemi_intf.py.functions/185-1,check_running_and_state,185:1,python,43,129,0,1,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/io/excel/_xlrd.py.functions/24-5,_workbook_class,24:5,python,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/io/excel/_xlrd.py.functions/29-5,load_workbook,29:5,python,8,23,0,0,0,0,0,0,1,0,0,0,1,1,4,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pandas/io/excel/_xlrd.py.functions/48-5,get_sheet_data,48:5,python,59,129,0,0,0,0,0,0,1,0,1,1,3,2,11,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/utils/translation/__init__.py.functions/55-5,__getattr__,55:5,python,8,39,0,0,0,0,0,0,3,0,0,0,1,1,3,2,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/utils/translation/__init__.py.functions/230-1,get_language_info,230:1,python,20,72,0,0,0,0,0,0,1,0,0,0,3,1,5,1,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/Splunk_TA_censys/bin/splunk_ta_censys/aob_py3/jsonschema/__init__.py.functions/42-1,__getattr__,42:1,python,17,58,0,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,none
199495645,projects/0/199495645-6bbaab45bb624d87d2af8c8f941dfa3d54cfc5bd/shiron263-twitter_scraping_scripts-6bbaab4/Lib/site-packages/pip/_internal/locations.py.functions/77-1,distutils_scheme,77:1,python,66,173,0,0,0,0,0,0,1,0,1,1,5,2,16,2,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/gunicorn/app/wsgiapp.py.functions/15-5,init,15:5,python,24,97,0,0,0,0,0,0,1,0,0,0,4,2,12,4,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/gunicorn/app/wsgiapp.py.functions/54-5,load_pasteapp,54:5,python,6,19,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/gunicorn/app/wsgiapp.py.functions/68-1,run,68:1,python,7,26,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,none
588500175,projects/0/588500175-0bcd6ced7ea3f9657efc030a373e8a10151f9d57/matyasmatta-astrox-0bcd6ce/eda/direction11-cleaned/direction6.py.functions/44-1,find_matching_coordinates,44:1,python,55,141,7,0,0,0,0,0,0,0,1,1,2,1,13,1,0,0,0,none
326020221,projects/0/326020221-3983f2aafdfdac22e0314968fcac2b170324d264/icehongsi-algorithmTest-3983f2a/programmers/타켓 넘버.py.functions/1-1,solution,1:1,python,19,49,2,0,0,0,0,0,0,0,0,0,2,2,6,1,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/Splunk_TA_censys/bin/splunk_ta_censys/aob_py3/lib2to3/tests/test_refactor.py.functions/133-5,test_fixer_loading,133:5,python,11,40,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,none
208345644,projects/0/208345644-35bb81be4810b0f4496390539f9774334488224f/censys-censys-splunk-35bb81b/packages/Splunk_TA_censys/bin/splunk_ta_censys/aob_py3/lib2to3/tests/test_refactor.py.functions/322-5,test_explicit,322:5,python,12,43,0,0,0,0,0,0,1,0,1,1,1,1,6,2,0,0,0,none
372531249,projects/0/372531249-e4e0519e679758a946b2d49e97e5db34965b2368/glauke1996-airbnb-clone-e4e0519/airbnb_project/bnb/Lib/site-packages/win32com/client/connect.py.functions/20-2,_wrap,20:2,python,6,25,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,none
314525928,projects/0/314525928-27adfc73cd567a3c7432a1d1f94ad39579a31fa8/xlloss-IMX8MP_Linux-27adfc7/tools/power/pm-graph/sleepgraph.py.functions/5057-1,setRuntimeSuspend,5057:1,python,23,100,1,0,0,0,0,0,0,0,2,1,3,2,10,2,0,0,0,none
808332436,projects/0/808332436-f3c409f3c6fc83c0917edeb5f056deabb0b680f5/toreachpoise-sporulation-f3c409f/ren'py/Messenger 1.1/game/mutagen/_tools/mutagen_inspect.py.functions/20-1,main,20:1,python,21,77,0,0,0,0,0,0,1,0,1,1,1,1,15,3,0,0,0,none
175991844,projects/0/175991844-813e58b43effa8848722d1503837603f18aebd6a/dspray95-open-recipe-813e58b/venv/Lib/site-packages/twisted/python/deprecate.py.functions/403-1,setWarningMethod,403:1,python,9,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
182244858,projects/0/182244858-416f0fe804a28d312a48961cb9999e164f21232b/svalera99-KeyStrokeDynamics-416f0fe/FlaskApp/FlaskApp/venv/lib/python2.7/ntpath.py.functions/327-1,expandvars,327:1,python,82,252,0,0,0,0,0,1,0,0,2,2,6,3,14,2,0,0,0,none
81226588,projects/0/81226588-0e11f0626249fb0c75d842b1b6f9c6c506cf013f/samantavm-mPark-0e11f06/mParkCloud/lib/python3.5/site-packages/setuptools/command/sdist.py.functions/39-5,run,39:5,python,25,69,0,0,0,0,0,1,0,0,2,1,2,1,11,2,0,0,0,none
495753997,projects/0/495753997-81406d0c78558549a5d902651ca639a5098814fc/Mark-98-Algorithm_Story-81406d0/B-TREE/1240.py.functions/6-1,bfs,6:1,python,16,62,2,0,0,0,0,0,0,0,2,2,2,1,4,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/django/db/models/options.py.functions/161-5,contribute_to_class,161:5,python,54,171,0,0,0,0,0,0,2,0,2,1,6,2,21,3,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/django/contrib/gis/db/backends/spatialite/operations.py.functions/190-5,geometry_columns,190:5,python,3,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/django/contrib/gis/db/backends/spatialite/operations.py.functions/194-5,spatial_ref_sys,194:5,python,3,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/wheel/util.py.functions/141-5,save_config_path,141:5,python,3,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/wheel/util.py.functions/144-5,load_config_paths,144:5,python,3,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,none
81964689,projects/0/81964689-427a7a33a8cd186b01d0c4fad381add145bb74f5/pranavm2015-lfs-427a7a3/lfs/lib/python3.5/site-packages/wheel/util.py.functions/148-1,matches_requirement,148:1,python,20,69,0,0,0,0,0,0,1,0,1,1,1,1,6,2,0,0,0,none
708313573,projects/0/708313573-0562cb0623215ee0fb2565055c5004406e84b315/knowledge-fusion-ncexplorer-0562cb0/tests/news_processor/test_pipeline.py.functions/4-1,test_pipeline,4:1,python,22,37,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0,none
708313573,projects/0/708313573-0562cb0623215ee0fb2565055c5004406e84b315/knowledge-fusion-ncexplorer-0562cb0/tests/news_processor/test_pipeline.py.functions/28-1,test_document_pipeline,28:1,python,16,47,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,none
708313573,projects/0/708313573-0562cb0623215ee0fb2565055c5004406e84b315/knowledge-fusion-ncexplorer-0562cb0/tests/news_processor/test_pipeline.py.functions/46-1,test_copy_corpus_entity_count,46:1,python,25,46,0,0,0,0,0,0,1,0,1,1,1,1,4,2,0,0,0,none
708313573,projects/0/708313573-0562cb0623215ee0fb2565055c5004406e84b315/knowledge-fusion-ncexplorer-0562cb0/tests/news_processor/test_pipeline.py.functions/73-1,test_copy_kg_entity_count,73:1,python,32,79,0,0,0,0,0,0,2,0,2,2,1,1,8,2,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/config/expand.py.functions/66-5,__init__,66:5,python,4,22,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/config/expand.py.functions/121-1,read_files,121:1,python,16,79,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,0,0,none
662226039,projects/0/662226039-3ba9fd3524d8fceff82fb1bc9957242de09f8482/sufyanserdah-MyFirstDjangoProject-3ba9fd3/myworld/Lib/site-packages/setuptools/config/expand.py.functions/279-1,find_packages,279:1,python,52,224,0,0,0,0,0,0,4,0,1,1,4,1,15,3,0,0,0,none
131456820,projects/0/131456820-38f3ef49faa877be2213113f6dbc4d9883558c13/ornitorrincco-CodeMaker-38f3ef4/AppTestEnv/Lib/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py.functions/137-1,_validate_dependencies_met,137:1,python,18,75,0,0,0,0,0,0,2,0,0,0,2,1,5,1,0,0,0,none
131456820,projects/0/131456820-38f3ef49faa877be2213113f6dbc4d9883558c13/ornitorrincco-CodeMaker-38f3ef4/AppTestEnv/Lib/site-packages/pip/_vendor/urllib3/contrib/pyopenssl.py.functions/157-1,_dnsname_to_stdlib,157:1,python,28,149,0,0,0,0,0,0,1,0,1,1,2,1,7,1,0,0,0,none
624435067,projects/0/624435067-5814869a0fd9823c2aeaf51e2f533cddf6bd0e24/tsinghua-fib-lab-City-Camera-Trajectory-Data-5814869/code/map_creator/get_map.py.functions/318-1,match_unit,318:1,python,33,99,1,0,0,0,0,0,0,0,1,1,4,3,7,1,0,0,0,none
624435067,projects/0/624435067-5814869a0fd9823c2aeaf51e2f533cddf6bd0e24/tsinghua-fib-lab-City-Camera-Trajectory-Data-5814869/code/map_creator/get_map.py.functions/434-1,match_camera_to_graph,434:1,python,252,1009,1,0,0,0,0,0,0,0,19,3,12,4,128,4,0,0,0,none
459984481,projects/0/459984481-72b6b8c1211277e30afda31c2a8d986111b4c2f7/kevin123488-algorithm-72b6b8c/이전/2023/0210/14503.py.functions/48-1,start_clean,48:1,python,28,114,1,0,0,0,0,0,0,0,0,0,7,3,6,1,0,0,0,none
352767102,projects/0/352767102-fb8711db26e14d690d1ae0322078199846ea3436/batestin1-PYGAMES-fb8711d/A CASTLE TO DEFEND/pythongame/game_data/abilities/ability_bloodlust.py.functions/68-5,apply,68:5,python,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
352767102,projects/0/352767102-fb8711db26e14d690d1ae0322078199846ea3436/batestin1-PYGAMES-fb8711d/A CASTLE TO DEFEND/pythongame/game_data/abilities/ability_bloodlust.py.functions/72-5,revert,72:5,python,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none
119972800,projects/0/119972800-0d078a9f1290f1d927012fb852aa6fd419d1b42f/ajay0288-mine-0d078a9/feedback/venv/Lib/site-packages/setuptools/command/easy_install.py.functions/407-5,run,407:5,python,22,77,0,0,0,0,0,0,1,0,2,1,3,2,8,2,0,0,0,none
