id,name,language,loc,words,keywords/globals.json
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/warnings.py,python,526,2063,7
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/hashlib.py,python,251,1067,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/sre_constants.py,python,233,695,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/os.py,python,1069,4637,2
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/locale.py,python,1684,6814,3
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/re.py,python,381,2012,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB3/SourceCode/LAB3/venv/Lib/rlcompleter.py,python,205,812,2
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/types.py,python,266,1052,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/importlib/_bootstrap.py,python,1161,4251,9
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/setuptools/depends.py,python,186,701,2
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/setuptools/sandbox.py,python,491,1550,3
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/setuptools/command/build_ext.py,python,328,1281,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pkg_resources/__init__.py,python,3184,11551,7
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pkg_resources/_vendor/six.py,python,868,2987,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/baseparser.py,python,293,1093,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/_vendor/distlib/_backport/sysconfig.py,python,788,2944,7
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/_vendor/__init__.py,python,107,585,2
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/_vendor/requests/packages/urllib3/packages/six.py,python,868,2987,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py,python,3052,11230,7
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/site-packages/pip/_vendor/six.py,python,868,2987,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/token.py,python,143,431,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/warnings.py,python,526,2063,7
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/hashlib.py,python,251,1067,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/sre_constants.py,python,233,695,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/os.py,python,1069,4637,2
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/locale.py,python,1684,6814,3
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/re.py,python,381,2012,1
118961249,projects/0/118961249-99262e1f53617d2ea1d64fe2e8ddf9fced51426b/SSDeepthiKatta-Python-99262e1/LAB1/SourceCode/LAB1/venv/Lib/rlcompleter.py,python,205,812,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/build/gyp/pylib/gyp/generator/msvs.py,python,3440,12693,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/build/gyp/pylib/gyp/MSVSProject.py,python,208,746,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/build/gyp/pylib/gyp/__init__.py,python,548,2561,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/build/gyp/pylib/gyp/easy_xml_test.py,python,103,294,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/build/gyp/pylib/gyp/input.py,python,2884,13224,5
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/gyp-master/pylib/gyp/generator/msvs.py,python,3453,12727,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/gyp-master/pylib/gyp/MSVSProject.py,python,208,746,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/gyp-master/pylib/gyp/__init__.py,python,548,2561,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/gyp-master/pylib/gyp/easy_xml_test.py,python,103,294,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/gyp-master/pylib/gyp/input.py,python,2884,13224,5
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/imaplib.py,python,1536,5357,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/types.py,python,86,268,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/logging/__init__.py,python,1742,7195,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/smtpd.py,python,555,2106,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/sqlite3/test/userfunctions.py,python,473,1681,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/platform.py,python,1655,6123,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/urllib.py,python,1637,6386,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/idlelib/Debugger.py,python,480,1709,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/idlelib/run.py,python,375,1306,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/idlelib/idle_test/htest.py,python,406,1711,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/idlelib/StackViewer.py,python,152,482,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/idlelib/EditorWindow.py,python,1730,6919,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ssl.py,python,1015,3901,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/timeit.py,python,342,1678,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/dumbdbm.py,python,249,1221,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/runpy.py,python,278,1228,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/setuptools/msvc9_support.py,python,63,227,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/setuptools/depends.py,python,215,769,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/setuptools/sandbox.py,python,489,1554,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/setuptools/command/build_ext.py,python,305,1216,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/setuptools/command/egg_info.py,python,480,1909,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pkg_resources/__init__.py,python,3103,11527,8
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pip/_vendor/distlib/_backport/sysconfig.py,python,788,2946,7
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pip/_vendor/pkg_resources/__init__.py,python,3066,11423,6
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pip/_vendor/six.py,python,838,2954,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pip/_vendor/_markerlib/__init__.py,python,16,60,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/pip/_vendor/_markerlib/markers.py,python,119,437,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/_markerlib/__init__.py,python,16,58,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/site-packages/_markerlib/markers.py,python,119,437,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/token.py,python,140,413,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ctypes/__init__.py,python,555,1877,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ctypes/test/__init__.py,python,216,806,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ctypes/test/test_pickling.py,python,81,235,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/warnings.py,python,422,1679,7
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/pdb.py,python,1338,5367,12
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/json/encoder.py,python,448,1641,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/doctest.py,python,2817,12094,22
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/pydoc_data/topics.py,python,80,63286,21
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/bsddb/test/test_all.py,python,620,2132,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/hashlib.py,python,221,897,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/trace.py,python,819,3319,4
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/bdb.py,python,645,2541,12
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/xml/sax/__init__.py,python,108,409,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_funcattrs.py,python,353,1442,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_py3kwarn.py,python,431,1772,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_doctest.py,python,2756,9647,12
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_decimal.py,python,2363,9496,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_import.py,python,650,2610,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_compile.py,python,601,2439,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_multiprocessing.py,python,2679,8838,4
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_pkg.py,python,292,1015,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_zipimport.py,python,472,1732,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_runpy.py,python,405,1618,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_descrtut.py,python,497,1555,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_itertools.py,python,1709,8681,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_decorators.py,python,309,1027,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/regrtest.py,python,1585,5812,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_compiler.py,python,317,1246,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_builtin.py,python,1715,7196,25
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_warnings.py,python,845,3297,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_scope.py,python,664,1741,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_profile.py,python,186,951,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/crashers/decref_before_assignment.py,python,44,137,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_trace.py,python,341,1155,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_io.py,python,3255,13459,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_cmd_line_script.py,python,229,850,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_file_eintr.py,python,239,1119,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_code.py,python,148,402,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_pyclbr.py,python,202,795,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_tools.py,python,368,893,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_importhooks.py,python,255,786,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/inspect_fodder2.py,python,99,181,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/test/test_threading.py,python,933,3599,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/imputil.py,python,725,3132,10
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/multiprocessing/util.py,python,350,1224,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/hotshot/__init__.py,python,78,342,4
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/cProfile.py,python,199,720,5
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/os.py,python,742,3352,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/socket.py,python,577,2311,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/_pyio.py,python,2032,8271,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/locale.py,python,2062,8797,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ConfigParser.py,python,753,2966,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/rexec.py,python,588,2456,3
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/symbol.py,python,114,268,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/lib-tk/turtle.py,python,4033,16033,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/symbols.py,python,462,1754,10
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/ast.py,python,1419,4362,8
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/compiler/pycodegen.py,python,1555,5155,5
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/profile.py,python,610,2852,6
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/ihooks.py,python,554,2168,10
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/lib2to3/tests/__init__.py,python,24,95,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/lib2to3/tests/test_fixers.py,python,4628,14068,7
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/lib2to3/fixes/fix_execfile.py,python,52,225,5
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/lib2to3/pgen2/token.py,python,83,181,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/distutils/tests/setuptools_build_ext.py,python,287,1137,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/distutils/sysconfig.py,python,483,2018,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/distutils/msvc9compiler.py,python,801,3222,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/rlcompleter.py,python,166,727,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Lib/pickle.py,python,1391,5374,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/pynche/Main.py,python,229,854,2
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/webchecker/webchecker.py,python,892,3617,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/Scripts/fixnotice.py,python,113,392,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/Scripts/find_recursionlimit.py,python,117,443,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/Scripts/db2pickle.py,python,135,431,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/Scripts/pickle2db.py,python,147,489,1
41652700,projects/0/41652700-b50b7d8738cba5e2a4865b381185f646a96c872c/imharrywu-v8-b50b7d8/third_party/python/Tools/i18n/pygettext.py,python,668,2670,2
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/PIL/ImageMath.py,python,263,946,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/PIL/Image.py,python,3910,16102,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/botocore/vendored/six.py,python,998,3441,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/loaders.py,python,661,2667,12
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/debug.py,python,191,744,2
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/runtime.py,python,1053,3831,7
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/environment.py,python,1667,6874,58
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/ext.py,python,859,3403,3
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/meta.py,python,111,510,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/jinja2/sandbox.py,python,428,1580,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/click/__init__.py,python,73,433,1
557723563,projects/0/557723563-1fdc54433fb6188e570b0247e17c746597ecab89/python-hacked-bluetickhrm-1fdc544/venv/Lib/site-packages/click/core.py,python,3042,12963,2
